"5f63888ea8710c087a6a8401","17/9/2020 16:02:22.688","Idle","-0.454178,-0.113968,9.913666"
"5f63888ea8710c087a6a8402","17/9/2020 16:02:22.688","Idle","-0.442215,-0.109192,9.900497"
"5f63888ea8710c087a6a8403","17/9/2020 16:02:22.688","Idle","-0.460175,-0.110382,9.908890"
"5f63888ea8710c087a6a8404","17/9/2020 16:02:22.688","Idle","-0.456573,-0.112778,9.902893"
"5f63888ea8710c087a6a8405","17/9/2020 16:02:22.688","Idle","-0.464951,-0.107986,9.922043"
"5f63888ea8710c087a6a8406","17/9/2020 16:02:22.688","Idle","-0.449387,-0.106781,9.911270"
"5f63888ea8710c087a6a8407","17/9/2020 16:02:22.688","Idle","-0.457779,-0.110382,9.904099"
"5f63888ea8710c087a6a8408","17/9/2020 16:02:22.688","Idle","-0.450592,-0.122360,9.894516"
"5f63888ea8710c087a6a8409","17/9/2020 16:02:22.688","Idle","-0.451782,-0.109177,9.904083"
"5f63888ea8710c087a6a840a","17/9/2020 16:02:22.688","Idle","-0.456573,-0.102005,9.904099"
"5f63888ea8710c087a6a840b","17/9/2020 16:02:22.688","Idle","-0.454178,-0.117569,9.902893"
"5f63888ea8710c087a6a840c","17/9/2020 16:02:22.688","Idle","-0.460175,-0.121155,9.913666"
"5f63888ea8710c087a6a840d","17/9/2020 16:02:22.688","Idle","-0.462570,-0.111588,9.899307"
"5f63888ea8710c087a6a840e","17/9/2020 16:02:22.688","Idle","-0.452988,-0.117569,9.910080"
"5f63888ea8710c087a6a840f","17/9/2020 16:02:22.688","Idle","-0.457779,-0.116364,9.905289"
"5f63888ea8710c087a6a8410","17/9/2020 16:02:22.688","Idle","-0.458969,-0.104401,9.911270"
"5f63888ea8710c087a6a8411","17/9/2020 16:02:22.688","Idle","-0.452988,-0.112778,9.901703"
"5f63888ea8710c087a6a8412","17/9/2020 16:02:22.688","Idle","-0.451782,-0.121155,9.911270"
"5f63888ea8710c087a6a8413","17/9/2020 16:02:22.688","Idle","-0.450592,-0.119965,9.908875"
"5f63888ea8710c087a6a8414","17/9/2020 16:02:22.688","Idle","-0.454178,-0.110382,9.911270"
"5f63888ea8710c087a6a8415","17/9/2020 16:02:22.688","Idle","-0.454178,-0.111572,9.911270"
"5f63888ea8710c087a6a8416","17/9/2020 16:02:22.688","Idle","-0.452988,-0.112778,9.911270"
"5f63888ea8710c087a6a8417","17/9/2020 16:02:22.688","Idle","-0.454178,-0.122360,9.905289"
"5f63888ea8710c087a6a8418","17/9/2020 16:02:22.688","Idle","-0.461365,-0.118759,9.906494"
"5f63888ea8710c087a6a8419","17/9/2020 16:02:22.688","Idle","-0.452988,-0.117569,9.900497"
"5f63888ea8710c087a6a841a","17/9/2020 16:02:22.688","Idle","-0.449387,-0.112778,9.916061"
"5f63888ea8710c087a6a841b","17/9/2020 16:02:22.688","Idle","-0.445801,-0.111588,9.901688"
"5f63888ea8710c087a6a841c","17/9/2020 16:02:22.688","Idle","-0.452988,-0.113968,9.906479"
"5f63888ea8710c087a6a841d","17/9/2020 16:02:22.688","Idle","-0.455383,-0.122360,9.905289"
"5f63888ea8710c087a6a841e","17/9/2020 16:02:22.688","Idle","-0.455383,-0.110382,9.913666"
"5f63888ea8710c087a6a841f","17/9/2020 16:02:22.688","Idle","-0.458969,-0.115173,9.912476"
"5f63888ea8710c087a6a8420","17/9/2020 16:02:22.688","Idle","-0.458969,-0.119965,9.908890"
"5f63888ea8710c087a6a8421","17/9/2020 16:02:22.688","Idle","-0.466156,-0.119965,9.906494"
"5f63888ea8710c087a6a8422","17/9/2020 16:02:22.689","Idle","-0.445801,-0.112778,9.916061"
"5f63888ea8710c087a6a8423","17/9/2020 16:02:22.689","Idle","-0.458969,-0.110382,9.919647"
"5f63888ea8710c087a6a8424","17/9/2020 16:02:22.689","Idle","-0.446991,-0.111588,9.894516"
"5f63888ea8710c087a6a8425","17/9/2020 16:02:22.689","Idle","-0.454178,-0.121155,9.907684"
"5f63888ea8710c087a6a8426","17/9/2020 16:02:22.689","Idle","-0.458969,-0.113968,9.914871"
"5f63888ea8710c087a6a8427","17/9/2020 16:02:22.689","Idle","-0.461365,-0.113968,9.919647"
"5f63888ea8710c087a6a8428","17/9/2020 16:02:22.689","Idle","-0.461365,-0.107986,9.910080"
"5f63888ea8710c087a6a8429","17/9/2020 16:02:22.689","Idle","-0.460159,-0.110382,9.900497"
"5f63888ea8710c087a6a842a","17/9/2020 16:02:22.689","Idle","-0.444611,-0.122360,9.912476"
"5f63888ea8710c087a6a842b","17/9/2020 16:02:22.689","Idle","-0.451782,-0.109177,9.912476"
"5f63888ea8710c087a6a842c","17/9/2020 16:02:22.689","Idle","-0.451782,-0.119965,9.902893"
"5f63888ea8710c087a6a842d","17/9/2020 16:02:22.689","Idle","-0.464966,-0.109177,9.906494"
"5f63888ea8710c087a6a842e","17/9/2020 16:02:22.689","Idle","-0.455383,-0.118759,9.904099"
"5f63888ea8710c087a6a842f","17/9/2020 16:02:22.689","Idle","-0.445801,-0.122360,9.911270"
"5f63888ea8710c087a6a8430","17/9/2020 16:02:22.689","Idle","-0.456573,-0.112778,9.918457"
"5f63888ea8710c087a6a8431","17/9/2020 16:02:22.689","Idle","-0.468552,-0.104401,9.905289"
"5f63888ea8710c087a6a8432","17/9/2020 16:02:22.689","Idle","-0.450592,-0.116364,9.906494"
"5f63888ea8710c087a6a8433","17/9/2020 16:02:22.689","Idle","-0.451782,-0.115173,9.912476"
"5f63888ea8710c087a6a8434","17/9/2020 16:02:22.689","Idle","-0.452988,-0.110382,9.907684"
"5f63888ea8710c087a6a8435","17/9/2020 16:02:22.689","Idle","-0.455383,-0.103210,9.901703"
"5f63888ea8710c087a6a8436","17/9/2020 16:02:22.689","Idle","-0.451782,-0.105591,9.889725"
"5f63888ea8710c087a6a8437","17/9/2020 16:02:22.689","Idle","-0.458969,-0.110382,9.908875"
"5f63888ea8710c087a6a8438","17/9/2020 16:02:22.689","Idle","-0.452988,-0.115173,9.919647"
