activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:02:26.302,-0.454178,-0.107986,9.918457
Idle,17/9/2020 16:02:26.302,-0.46376,-0.102005,9.91008
Idle,17/9/2020 16:02:26.302,-0.445801,-0.110382,9.922043
Idle,17/9/2020 16:02:26.302,-0.455383,-0.110382,9.912476
Idle,17/9/2020 16:02:29.932,-0.446991,-0.117569,9.902893
Idle,17/9/2020 16:02:29.932,-0.455383,-0.104401,9.923248
Idle,17/9/2020 16:02:29.932,-0.460175,-0.105591,9.907684
Idle,17/9/2020 16:02:29.932,-0.458969,-0.102005,9.914871
Idle,17/9/2020 16:02:29.932,-0.456573,-0.105591,9.916061
Idle,17/9/2020 16:02:29.932,-0.457779,-0.113968,9.920853
Idle,17/9/2020 16:02:29.932,-0.458969,-0.118759,9.917252
Idle,17/9/2020 16:02:29.932,-0.454178,-0.107986,9.908875
Idle,17/9/2020 16:02:29.932,-0.461365,-0.107986,9.91127
Idle,17/9/2020 16:02:29.932,-0.451782,-0.113968,9.900497
Idle,17/9/2020 16:02:29.932,-0.46257,-0.105591,9.89212
Idle,17/9/2020 16:02:29.932,-0.452988,-0.113968,9.912476
Idle,17/9/2020 16:02:29.932,-0.452988,-0.115173,9.905289
Idle,17/9/2020 16:02:29.932,-0.457779,-0.109192,9.908875
Idle,17/9/2020 16:02:29.932,-0.457764,-0.109192,9.91008
Idle,17/9/2020 16:02:29.932,-0.438614,-0.113968,9.920853
Idle,17/9/2020 16:02:29.932,-0.460175,-0.100815,9.905289
Idle,17/9/2020 16:02:29.932,-0.455383,-0.107986,9.91127
Idle,17/9/2020 16:02:29.932,-0.455383,-0.107986,9.904099
Idle,17/9/2020 16:02:29.932,-0.452988,-0.106796,9.91127
Idle,17/9/2020 16:02:29.932,-0.458969,-0.112778,9.920853
Idle,17/9/2020 16:02:29.932,-0.461365,-0.104401,9.917252
Idle,17/9/2020 16:02:29.932,-0.458969,-0.115173,9.91127
Idle,17/9/2020 16:02:29.932,-0.454178,-0.109177,9.900497
Idle,17/9/2020 16:02:29.932,-0.457779,-0.111572,9.919662
Idle,17/9/2020 16:02:29.932,-0.445801,-0.096024,9.914871
Idle,17/9/2020 16:02:29.932,-0.448196,-0.104401,9.919662
Idle,17/9/2020 16:02:29.932,-0.457779,-0.097214,9.906479
Idle,17/9/2020 16:02:29.932,-0.455383,-0.103195,9.91127
Idle,17/9/2020 16:02:29.932,-0.454178,-0.106796,9.918457
Idle,17/9/2020 16:02:29.932,-0.454178,-0.116364,9.919647
Idle,17/9/2020 16:02:29.932,-0.448196,-0.111572,9.914871
Idle,17/9/2020 16:02:29.932,-0.444595,-0.107986,9.924438
Idle,17/9/2020 16:02:29.932,-0.456573,-0.113968,9.920853
Idle,17/9/2020 16:02:29.932,-0.452988,-0.113968,9.900497
Idle,17/9/2020 16:02:29.932,-0.454178,-0.106796,9.904099
Idle,17/9/2020 16:02:29.933,-0.454178,-0.103195,9.934021
Idle,17/9/2020 16:02:29.933,-0.44101,-0.103195,9.917252
Idle,17/9/2020 16:02:29.933,-0.452988,-0.098419,9.913666
Idle,17/9/2020 16:02:29.933,-0.456573,-0.105591,9.904099
Idle,17/9/2020 16:02:29.933,-0.450592,-0.106796,9.918457
Idle,17/9/2020 16:02:29.933,-0.458969,-0.103195,9.918457
Idle,17/9/2020 16:02:29.933,-0.46376,-0.105591,9.905289
Idle,17/9/2020 16:02:29.933,-0.452988,-0.106796,9.905289
Idle,17/9/2020 16:02:29.933,-0.451782,-0.106781,9.912476
Idle,17/9/2020 16:02:29.933,-0.4422,-0.105591,9.91008
Idle,17/9/2020 16:02:29.933,-0.464951,-0.104401,9.919647
Idle,17/9/2020 16:02:29.934,-0.455383,-0.116364,9.922058
Idle,17/9/2020 16:02:29.934,-0.451782,-0.097214,9.912476
Idle,17/9/2020 16:02:29.934,-0.449387,-0.112778,9.905289
Idle,17/9/2020 16:02:29.934,-0.470947,-0.109177,9.912476
Idle,17/9/2020 16:02:29.934,-0.455383,-0.109177,9.920853
Idle,17/9/2020 16:02:29.934,-0.446991,-0.107986,9.917267
Idle,17/9/2020 16:02:29.934,-0.452988,-0.111572,9.914856
Idle,17/9/2020 16:02:29.934,-0.451782,-0.109192,9.917267
Idle,17/9/2020 16:02:29.934,-0.454178,-0.107986,9.91127
Idle,17/9/2020 16:02:29.934,-0.46257,-0.104401,9.913666
Idle,17/9/2020 16:02:29.937,-0.455383,-0.104401,9.919647
Idle,17/9/2020 16:02:29.937,-0.449387,-0.12236,9.918457
Idle,17/9/2020 16:02:29.937,-0.455383,-0.105591,9.906494
Idle,17/9/2020 16:02:29.937,-0.466156,-0.109192,9.919647
Idle,17/9/2020 16:02:29.937,-0.452988,-0.107986,9.914871
Idle,17/9/2020 16:02:29.937,-0.455383,-0.104401,9.922043
Idle,17/9/2020 16:02:29.937,-0.448196,-0.100815,9.919647
Idle,17/9/2020 16:02:29.937,-0.461365,-0.109192,9.919647
Idle,17/9/2020 16:02:29.937,-0.466156,-0.106796,9.922043
Idle,17/9/2020 16:02:29.937,-0.466156,-0.097214,9.914856
Idle,17/9/2020 16:02:29.937,-0.450592,-0.107986,9.90889
Idle,17/9/2020 16:02:29.937,-0.455383,-0.100815,9.916061
Idle,17/9/2020 16:02:29.937,-0.456573,-0.106781,9.906479
Idle,17/9/2020 16:02:29.937,-0.457779,-0.106796,9.91127
Idle,17/9/2020 16:02:29.937,-0.457779,-0.105591,9.914856
Idle,17/9/2020 16:02:29.937,-0.451782,-0.112778,9.906494
Idle,17/9/2020 16:02:29.937,-0.456573,-0.116364,9.930435
Idle,17/9/2020 16:02:29.937,-0.454178,-0.098419,9.913666
Idle,17/9/2020 16:02:29.937,-0.455383,-0.112778,9.899307
Idle,17/9/2020 16:02:29.937,-0.449387,-0.098419,9.91127
Idle,17/9/2020 16:02:29.937,-0.450592,-0.105591,9.91008
Idle,17/9/2020 16:02:29.937,-0.451782,-0.110382,9.907684
